,active,Astapor,King's Landing,Winterfell,Unknown,iPhone,trips_in_first_30_days,avg_rating_of_driver,avg_surge,ultimate_black_user,weekday_pct,avg_dist,avg_rating_by_driver
15055,No,0,1,0,0,1,7,4.9,1.11,1,47.2,3.08,4.9
15056,No,0,0,1,0,1,2,4.5,1.0,0,40.0,3.83,4.9
15057,No,1,0,0,0,0,2,5.0,1.0,1,100.0,7.11,5.0
15058,No,0,0,1,0,1,1,5.0,1.0,0,0.0,13.26,5.0
15059,No,0,0,1,0,1,1,4.7,1.0,1,50.0,4.31,4.8
15060,No,1,0,0,0,1,2,5.0,1.0,0,100.0,1.59,5.0
15061,No,0,0,1,0,0,0,5.0,1.0,1,0.0,10.78,5.0
15062,No,1,0,0,0,0,1,5.0,1.0,0,100.0,1.66,5.0
15063,No,0,0,1,0,0,2,3.0,1.0,0,0.0,3.79,4.0
15064,No,0,1,0,0,1,3,4.7,1.0,0,100.0,2.14,5.0
15065,No,0,0,1,0,1,2,5.0,1.0,1,100.0,13.92,4.7
15066,No,1,0,0,0,1,4,5.0,1.15,1,20.0,7.12,5.0
15067,No,0,0,1,0,0,5,4.8,1.0,0,36.1,6.63,4.7
15068,No,1,0,0,0,1,1,5.0,1.0,1,100.0,13.87,5.0
15069,No,1,0,0,0,0,3,5.0,1.25,0,40.0,1.78,4.8
15070,No,1,0,0,0,1,0,5.0,1.0,0,33.3,0.99,5.0
15071,No,0,1,0,0,0,1,3.8,1.0,1,92.3,9.58,4.9
15072,No,1,0,0,0,0,1,4.3,1.0,0,100.0,8.37,4.3
15073,No,0,0,1,0,1,9,4.8,1.08,0,38.1,4.57,4.8
15074,No,0,0,1,0,1,0,1.0,1.63,0,75.0,2.5,4.3
15075,No,1,0,0,0,1,0,5.0,1.0,1,100.0,6.63,5.0
15076,No,0,0,1,0,0,3,4.7,1.08,0,33.3,2.1,4.5
15077,No,0,0,1,0,0,1,4.0,1.0,0,0.0,3.93,5.0
15078,No,0,0,1,0,1,1,5.0,1.0,0,100.0,4.09,5.0
15079,No,1,0,0,0,0,18,4.9,1.07,1,87.0,3.56,4.6
15080,No,1,0,0,0,1,1,4.7,1.25,1,0.0,4.66,4.3
15081,No,0,0,1,0,1,4,5.0,1.0,0,94.7,11.38,4.9
15082,No,0,0,1,0,1,1,5.0,1.0,1,0.0,3.12,5.0
15083,No,0,0,1,0,1,24,3.8,1.0,0,68.4,2.48,4.4
15084,No,0,0,1,0,1,0,4.0,1.0,1,20.0,2.94,4.2
15085,No,0,0,1,0,1,9,4.9,1.06,1,80.6,3.05,4.6
15086,No,0,0,1,0,1,0,5.0,1.0,1,0.0,5.23,5.0
15087,No,1,0,0,0,1,0,4.5,1.17,0,66.7,2.48,5.0
15088,No,0,0,1,0,1,1,4.9,1.14,1,68.4,3.01,4.6
15089,No,0,0,1,0,0,1,5.0,1.0,0,100.0,16.16,5.0
15090,No,0,0,1,0,0,1,5.0,1.36,0,55.6,3.05,4.9
15091,No,1,0,0,0,0,5,5.0,1.0,1,0.0,2.04,5.0
15092,No,0,1,0,0,1,4,4.3,1.13,1,50.0,3.81,4.6
15093,No,1,0,0,0,0,8,5.0,1.17,0,61.1,5.36,4.7
15094,No,0,0,1,0,0,1,4.0,1.0,1,100.0,2.16,5.0
15095,No,0,0,1,0,1,2,5.0,1.0,1,33.3,2.21,5.0
15096,No,0,0,1,0,1,10,4.9,1.01,1,71.7,4.2,4.7
15097,No,0,0,1,0,1,2,4.0,1.0,1,100.0,7.63,5.0
15098,No,0,1,0,0,1,15,4.8,1.06,1,60.7,1.75,4.9
15099,No,0,1,0,0,1,0,4.5,1.17,0,66.7,2.72,5.0
15100,No,1,0,0,0,0,2,5.0,1.15,0,80.0,2.35,4.8
15101,No,0,0,1,0,1,1,4.7,1.0,0,66.7,2.41,5.0
15102,No,0,0,1,0,1,2,3.0,1.42,0,66.7,7.14,5.0
15103,No,1,0,0,0,1,1,5.0,1.0,0,100.0,2.85,5.0
15104,No,0,0,1,0,0,1,4.0,1.0,0,0.0,3.07,5.0
15105,No,0,0,1,0,1,1,5.0,1.0,1,50.0,7.88,4.9
15106,No,0,1,0,0,1,0,5.0,1.0,1,0.0,1.64,5.0
15107,No,1,0,0,0,1,0,5.0,1.0,0,100.0,3.68,5.0
15108,No,1,0,0,0,1,0,5.0,1.0,0,100.0,6.22,5.0
15109,No,0,0,1,0,1,1,5.0,1.0,0,100.0,2.43,5.0
15110,No,0,1,0,0,1,1,4.7,1.13,0,60.0,3.61,4.9
15111,No,0,0,1,0,1,4,4.4,1.06,0,80.0,5.03,4.9
15112,No,1,0,0,0,1,1,5.0,1.0,0,0.0,2.7,5.0
15113,No,0,1,0,0,1,0,5.0,1.0,0,100.0,9.38,5.0
15114,No,0,1,0,0,1,1,5.0,1.0,0,40.0,16.61,5.0
15115,No,0,0,1,0,1,3,5.0,1.0,0,33.3,2.93,5.0
15116,No,1,0,0,0,1,1,5.0,1.0,0,100.0,1.74,5.0
15117,No,0,0,1,0,1,6,2.8,1.08,0,50.0,2.62,4.5
15118,No,0,0,1,0,1,3,4.5,1.19,0,41.7,4.67,4.7
15119,No,0,0,1,0,0,3,4.7,1.0,0,0.0,1.81,4.0
15120,No,0,0,1,0,1,5,4.8,1.02,1,65.9,2.51,4.8
15121,No,0,1,0,0,1,0,4.8,1.1,0,40.0,2.29,4.6
15122,No,0,1,0,0,0,4,5.0,1.0,0,100.0,1.2,4.8
15123,No,0,0,1,0,1,5,4.0,1.31,0,37.5,2.19,4.9
15124,No,0,0,1,0,0,4,5.0,1.06,0,50.0,3.33,4.8
15125,No,0,0,1,0,1,6,4.1,1.0,0,63.6,3.9,4.2
15126,No,0,0,1,0,0,0,4.0,1.0,1,100.0,14.98,5.0
15127,No,1,0,0,0,1,3,4.0,1.22,0,44.4,2.88,4.9
15128,No,0,0,1,0,0,1,4.0,1.0,0,100.0,2.98,5.0
15129,No,0,1,0,0,1,3,5.0,1.0,0,66.7,2.15,3.7
15130,No,0,1,0,0,1,0,5.0,1.25,1,88.9,4.67,4.7
15131,No,1,0,0,0,1,0,5.0,1.0,1,0.0,6.31,5.0
15132,No,0,0,1,0,1,0,5.0,1.0,1,100.0,6.13,5.0
15133,No,1,0,0,0,1,4,4.3,1.0,0,66.7,2.43,4.5
15134,No,0,1,0,0,1,3,4.8,1.15,1,10.0,3.39,4.9
15135,No,0,0,1,0,1,0,5.0,1.0,0,92.9,1.38,4.5
15136,No,0,0,1,0,1,6,5.0,1.0,0,100.0,8.62,5.0
15137,No,0,0,1,0,0,1,5.0,1.0,0,100.0,3.09,5.0
15138,No,0,1,0,0,1,0,4.0,1.0,0,0.0,12.27,5.0
15139,No,1,0,0,0,0,0,5.0,1.0,1,50.0,3.06,4.5
15140,No,1,0,0,0,1,3,4.3,1.25,1,18.2,2.37,4.4
15141,No,0,0,1,0,1,1,5.0,1.0,1,100.0,1.46,5.0
15142,No,0,0,1,0,1,0,4.0,1.0,1,100.0,1.39,5.0
15143,No,0,1,0,0,1,2,5.0,1.0,0,50.0,7.86,5.0
15144,No,0,1,0,0,1,2,3.7,1.25,1,100.0,2.5,5.0
15145,No,1,0,0,0,1,8,4.0,1.25,1,0.0,1.9,4.9
15146,No,0,1,0,0,0,2,5.0,1.14,1,12.5,4.94,4.9
15147,No,0,1,0,0,1,5,4.8,1.03,1,66.7,2.99,4.9
15148,No,0,0,1,0,0,0,5.0,1.0,0,100.0,4.37,5.0
15149,No,0,0,1,0,1,2,5.0,1.32,0,0.0,1.06,4.9
15150,No,1,0,0,0,1,1,5.0,1.0,0,100.0,13.68,5.0
15151,No,0,1,0,0,1,0,4.7,1.02,0,31.3,15.35,5.0
15152,No,1,0,0,0,1,4,5.0,1.0,0,100.0,1.48,5.0
15153,No,0,1,0,0,1,0,5.0,1.0,0,0.0,1.8,5.0
15154,No,0,0,1,0,1,0,5.0,1.0,1,100.0,18.65,5.0
15155,No,1,0,0,0,0,7,4.2,1.04,1,88.9,5.61,4.7
15156,No,1,0,0,0,1,1,4.7,1.0,1,33.3,2.61,5.0
15157,No,0,0,1,0,0,1,4.0,1.0,1,40.0,2.58,4.8
15158,No,0,1,0,0,1,13,5.0,1.07,0,62.5,2.62,4.7
15159,No,0,0,1,0,1,9,4.4,1.15,1,40.0,2.01,4.5
15160,No,0,0,1,0,1,4,4.8,1.07,0,30.8,5.94,4.6
15161,No,1,0,0,0,1,1,5.0,1.0,1,0.0,1.34,5.0
15162,No,1,0,0,0,1,1,4.5,1.0,0,85.7,1.43,4.4
15163,No,0,1,0,0,1,1,5.0,1.0,1,83.3,7.81,5.0
15164,No,0,0,1,0,1,1,5.0,1.29,0,42.9,4.25,5.0
15165,No,0,0,1,0,1,0,5.0,1.0,0,100.0,11.41,4.5
15166,No,1,0,0,0,1,8,4.8,1.1,1,70.6,1.88,4.7
15167,No,0,1,0,0,1,4,4.3,1.0,0,100.0,1.73,4.8
15168,No,0,1,0,0,1,0,4.0,1.0,1,33.3,6.15,5.0
15169,No,0,0,1,0,1,2,3.0,1.0,1,54.5,2.97,4.4
15170,No,0,1,0,0,1,2,5.0,1.0,0,100.0,1.61,4.5
15171,No,0,1,0,0,1,0,5.0,1.0,0,0.0,4.78,5.0
15172,No,1,0,0,0,1,0,5.0,1.0,0,0.0,11.46,5.0
15173,No,0,0,1,0,0,1,5.0,1.0,1,0.0,1.6,5.0
15174,No,1,0,0,0,0,3,5.0,1.0,1,66.7,9.2,5.0
15175,No,0,0,1,0,1,6,4.7,1.02,1,50.0,6.83,4.7
15176,No,0,1,0,0,0,1,5.0,1.0,0,100.0,3.53,5.0
15177,No,0,1,0,0,1,0,5.0,1.05,0,60.0,6.28,4.6
15178,No,0,1,0,0,1,0,5.0,1.0,0,28.6,2.94,5.0
15179,No,0,0,1,0,0,3,4.0,1.0,0,85.7,3.22,4.6
15180,No,0,1,0,0,1,2,5.0,1.04,1,85.7,13.98,5.0
15181,No,0,1,0,0,1,4,4.8,1.16,1,23.5,3.24,4.9
15182,No,0,0,1,0,1,1,4.1,1.0,0,58.8,3.14,4.5
15183,No,0,1,0,0,0,0,5.0,1.0,1,100.0,6.0,5.0
15184,No,1,0,0,0,1,2,4.0,1.0,1,0.0,8.84,5.0
15185,No,0,0,1,0,1,2,4.2,1.32,1,42.9,3.75,5.0
15186,No,0,0,1,0,0,0,4.8,1.21,1,50.0,2.57,4.7
15187,No,1,0,0,0,0,0,3.8,1.0,1,25.0,8.75,5.0
15188,No,0,0,1,0,1,5,3.8,1.0,0,62.5,3.78,4.8
15189,No,0,0,1,0,1,2,4.0,1.0,0,100.0,3.94,5.0
15190,No,0,1,0,0,0,0,4.0,1.0,0,100.0,5.33,5.0
15191,No,0,0,1,0,1,5,4.9,1.11,1,63.2,4.02,4.9
15192,No,0,1,0,0,1,0,4.0,1.0,0,60.0,3.13,5.0
15193,No,0,1,0,0,1,2,5.0,1.0,0,0.0,1.47,4.0
15194,No,1,0,0,0,1,3,4.3,1.0,0,100.0,12.64,5.0
15195,No,0,0,1,0,1,0,5.0,1.21,0,57.1,6.12,4.2
15196,No,1,0,0,0,0,1,4.6,1.0,0,53.8,3.11,4.7
15197,No,0,1,0,0,0,2,5.0,1.0,0,100.0,4.1,5.0
15198,No,0,0,1,0,0,2,5.0,1.0,1,0.0,4.62,2.3
15199,No,1,0,0,0,0,0,5.0,1.0,0,0.0,3.11,4.3
15200,No,0,0,1,0,1,1,5.0,1.09,0,50.0,2.19,5.0
15201,No,0,0,1,0,1,2,4.5,1.0,1,77.8,5.03,4.3
15202,No,0,1,0,0,1,3,5.0,1.13,0,33.3,4.29,4.8
15203,No,1,0,0,0,0,2,5.0,1.25,0,20.0,5.38,4.6
15204,No,0,1,0,0,1,0,5.0,1.0,0,100.0,1.99,4.3
15205,No,0,0,1,0,0,5,3.9,1.0,1,62.5,3.64,4.5
15206,No,1,0,0,0,1,2,4.5,1.18,1,80.0,2.67,4.6
15207,No,0,0,1,0,0,0,4.5,1.0,1,20.0,6.0,5.0
15208,No,0,0,1,0,1,1,4.2,1.0,0,76.5,6.53,4.4
15209,No,1,0,0,0,0,9,4.4,1.0,0,92.9,3.84,4.9
15210,No,0,0,1,0,1,3,5.0,1.26,1,87.0,3.94,4.7
15211,No,0,0,1,0,1,0,5.0,1.0,0,100.0,1.46,4.5
15212,No,0,0,1,0,1,0,5.0,1.0,1,100.0,6.5,5.0
15213,No,0,1,0,0,0,0,5.0,1.0,0,100.0,1.6,5.0
15214,No,1,0,0,0,0,0,5.0,1.0,0,100.0,6.98,5.0
15215,No,0,0,1,0,1,3,3.9,1.0,0,91.7,2.6,4.7
15216,No,0,0,1,0,0,3,4.7,1.0,0,33.3,2.33,5.0
15217,No,0,0,1,0,0,3,4.0,1.0,1,100.0,7.14,4.5
15218,No,0,0,1,0,1,0,5.0,1.0,1,50.0,1.43,5.0
15219,No,0,1,0,0,0,2,5.0,1.0,0,100.0,3.91,5.0
15220,No,0,0,1,0,1,2,5.0,1.0,0,0.0,6.03,5.0
15221,No,1,0,0,0,1,1,4.0,1.0,0,0.0,6.09,5.0
15222,No,0,0,1,0,0,1,4.3,1.0,0,66.7,4.68,4.7
15223,No,1,0,0,0,0,2,4.4,1.0,0,90.9,1.76,4.7
15224,No,0,1,0,0,1,1,5.0,1.15,0,20.0,5.95,5.0
15225,No,1,0,0,0,1,2,4.5,1.0,1,0.0,3.44,4.4
15226,No,1,0,0,0,1,7,5.0,1.02,1,56.7,9.9,4.8
15227,No,0,1,0,0,0,0,5.0,1.0,1,100.0,1.23,5.0
15228,No,0,0,1,0,1,7,4.0,1.0,0,90.0,1.41,4.8
15229,No,1,0,0,0,0,0,5.0,1.0,1,66.7,1.76,5.0
15230,No,1,0,0,0,0,1,5.0,1.0,1,100.0,0.61,5.0
15231,No,1,0,0,0,1,3,5.0,1.0,1,66.7,3.03,5.0
15232,No,0,0,1,0,0,1,5.0,1.0,0,0.0,11.51,5.0
15233,No,0,0,1,0,0,4,5.0,1.13,0,60.0,2.33,4.5
15234,No,0,1,0,0,1,1,5.0,1.0,1,100.0,13.67,5.0
15235,Yes,0,1,0,0,0,0,5.0,1.0,0,25.0,7.24,5.0
15236,No,0,0,1,0,0,2,4.0,1.0,1,100.0,4.07,4.7
15237,No,0,0,1,0,1,1,5.0,1.0,0,100.0,1.85,5.0
15238,No,0,1,0,0,1,0,5.0,1.2,0,80.0,2.22,5.0
15239,No,1,0,0,0,1,2,5.0,1.0,0,100.0,2.75,4.8
15240,No,0,1,0,0,1,0,4.8,1.14,1,66.7,4.65,4.8
15241,No,0,0,1,0,0,0,4.0,1.0,1,0.0,1.9,5.0
15242,No,0,0,1,0,1,1,4.6,1.0,1,40.0,3.94,4.2
15243,No,0,0,1,0,1,0,4.0,1.0,0,0.0,2.6,5.0
15244,No,1,0,0,0,1,1,4.0,1.0,0,100.0,13.77,5.0
15245,No,1,0,0,0,1,2,5.0,1.0,1,100.0,3.02,5.0
15246,No,0,0,1,0,1,0,4.0,1.0,0,0.0,18.19,5.0
15247,No,0,0,1,0,0,14,4.8,1.1,0,98.9,2.19,4.6
15248,No,1,0,0,0,1,3,3.0,1.17,1,0.0,7.67,5.0
15249,No,0,0,1,0,1,0,5.0,1.0,0,50.0,0.88,4.5
15250,No,0,0,1,0,1,3,5.0,1.0,1,100.0,2.25,4.3
15251,No,0,0,1,0,1,2,5.0,1.0,0,50.0,5.22,5.0
15252,No,0,0,1,0,1,1,5.0,1.0,1,0.0,0.64,5.0
15253,No,1,0,0,0,1,1,4.5,1.0,1,50.0,2.21,5.0
15254,No,0,0,1,0,0,0,5.0,1.0,0,100.0,4.59,5.0
15255,No,0,0,1,0,1,2,5.0,1.0,0,100.0,0.64,5.0
15256,No,0,0,1,0,0,1,4.5,1.0,1,100.0,5.84,5.0
15257,No,0,1,0,0,1,0,3.4,1.0,0,44.4,7.23,4.9
15258,No,0,0,1,0,1,0,5.0,1.0,0,100.0,1.26,5.0
15259,No,0,0,1,0,1,6,4.8,1.02,1,51.9,2.95,4.6
15260,No,1,0,0,0,0,0,5.0,1.0,0,0.0,0.55,5.0
15261,No,0,1,0,0,1,0,5.0,1.0,1,100.0,0.0,5.0
15262,No,1,0,0,0,0,0,4.8,1.0,0,100.0,1.79,5.0
15263,No,0,0,1,0,0,0,4.7,1.0,1,80.0,16.04,4.6
15264,No,0,1,0,0,1,0,4.2,1.05,0,60.0,2.83,4.9
15265,No,1,0,0,0,1,0,5.0,1.0,1,100.0,1.8,5.0
15266,No,1,0,0,0,1,1,5.0,1.0,1,0.0,1.8,5.0
15267,No,0,0,1,0,1,0,5.0,1.0,1,100.0,1.88,5.0
15268,No,1,0,0,0,1,0,5.0,1.0,0,100.0,9.59,5.0
15269,No,0,0,1,0,1,0,4.3,1.11,1,63.6,10.6,4.2
15270,No,0,0,1,0,1,0,4.5,1.0,0,100.0,18.31,5.0
15271,No,0,1,0,0,0,1,3.0,1.0,0,100.0,3.31,5.0
15272,No,0,0,1,0,1,10,4.8,1.0,0,95.5,2.18,4.9
15273,No,0,0,1,0,1,2,5.0,1.09,1,37.5,4.49,5.0
15274,No,0,1,0,0,1,0,5.0,1.05,1,100.0,5.25,5.0
15275,No,1,0,0,0,0,1,5.0,1.0,1,25.0,2.76,5.0
15276,No,0,0,1,0,1,16,4.5,1.12,1,68.2,2.16,4.7
15277,No,0,0,1,0,1,3,4.7,1.0,1,66.7,4.62,4.8
15278,No,0,1,0,0,0,0,5.0,1.0,0,100.0,16.24,5.0
15279,No,0,0,1,0,1,5,3.9,1.02,1,85.0,5.52,4.6
15280,No,0,0,1,0,1,0,5.0,1.0,1,50.0,9.67,5.0
15281,No,0,1,0,0,1,2,5.0,1.0,1,66.7,2.18,5.0
15282,No,1,0,0,0,0,2,4.8,1.0,1,40.0,4.16,4.8
15283,No,0,0,1,0,1,1,5.0,1.0,0,100.0,10.14,5.0
15284,No,0,0,1,0,0,3,4.3,1.0,0,100.0,5.89,5.0
15285,No,0,0,1,0,1,0,5.0,1.05,1,100.0,8.7,4.8
15286,No,0,0,1,0,0,3,5.0,1.0,0,85.7,11.59,4.9
15287,No,0,0,1,0,0,2,5.0,1.33,0,0.0,1.27,3.3
15288,No,0,1,0,0,0,2,5.0,1.0,0,100.0,1.9,5.0
15289,No,0,1,0,0,1,9,4.3,1.0,1,100.0,1.93,4.8
15290,No,1,0,0,0,0,1,5.0,1.0,1,100.0,4.77,5.0
15291,No,0,0,1,0,1,4,4.3,1.0,1,60.0,4.05,5.0
15292,No,1,0,0,0,0,0,4.0,1.0,1,0.0,3.69,5.0
15293,No,0,0,1,0,0,7,4.7,1.02,0,47.8,7.06,4.6
15294,No,0,0,1,0,1,8,4.8,1.0,1,65.1,5.43,4.8
15295,No,1,0,0,0,0,0,4.0,1.0,0,50.0,5.74,4.8
15296,No,0,0,1,0,1,1,5.0,1.0,1,0.0,2.62,5.0
15297,No,1,0,0,0,0,0,3.5,1.0,0,100.0,2.42,5.0
15298,No,0,0,1,0,1,4,3.8,1.11,0,35.7,1.67,4.9
15299,No,1,0,0,0,1,2,4.0,1.06,0,87.5,10.89,5.0
15300,No,0,0,1,0,1,1,4.3,1.22,1,73.3,2.09,4.8
15301,No,1,0,0,0,0,0,5.0,1.0,0,100.0,2.33,5.0
15302,No,0,0,1,0,0,1,5.0,1.0,0,100.0,1.72,5.0
15303,No,0,1,0,0,0,0,4.0,1.0,0,100.0,5.16,5.0
15304,No,0,1,0,0,1,0,4.9,1.0,0,100.0,4.81,4.3
15305,No,0,1,0,0,1,2,4.1,1.0,0,100.0,8.61,4.6
15306,No,1,0,0,0,1,3,4.8,1.0,1,55.6,1.69,5.0
15307,No,0,0,1,0,1,4,5.0,1.04,1,85.7,6.79,4.8
15308,No,0,0,1,0,1,8,4.7,1.03,0,60.0,4.08,4.6
15309,No,1,0,0,0,1,2,4.8,1.14,0,60.0,2.65,4.7
15310,No,0,1,0,0,0,2,5.0,1.0,0,100.0,1.45,5.0
15311,No,1,0,0,0,1,3,4.5,1.1,0,70.0,2.48,4.3
15312,No,0,1,0,0,1,0,5.0,1.0,1,100.0,1.79,5.0
15313,No,0,1,0,0,1,1,5.0,1.21,0,83.3,10.86,4.4
15314,No,1,0,0,0,1,1,5.0,1.0,0,0.0,13.8,5.0
15315,No,0,0,1,0,0,1,5.0,1.0,1,0.0,1.61,5.0
15316,No,0,0,1,0,1,9,4.9,1.04,0,81.6,3.36,4.8
15317,No,1,0,0,0,1,3,5.0,1.08,0,100.0,2.13,5.0
15318,No,0,0,1,0,1,3,4.5,1.0,1,100.0,5.37,5.0
15319,No,0,0,1,0,0,1,5.0,1.0,0,100.0,6.83,5.0
15320,No,0,0,1,0,0,6,5.0,1.0,1,86.1,8.22,4.9
15321,No,0,1,0,0,1,4,4.4,1.02,0,87.1,1.91,4.7
15322,No,0,0,1,0,1,0,4.8,1.0,0,76.5,7.05,4.6
15323,No,0,0,1,0,0,2,4.3,1.0,0,75.0,3.32,4.5
15324,No,1,0,0,0,0,1,4.0,1.0,0,100.0,5.06,4.0
15325,No,0,0,1,0,0,7,4.6,1.03,1,56.7,2.61,4.4
15326,No,0,0,1,0,0,0,5.0,1.0,0,100.0,5.13,5.0
15327,No,0,0,1,0,1,4,4.9,1.0,1,57.1,2.61,4.8
15328,No,1,0,0,0,0,3,5.0,1.0,0,33.3,2.99,4.7
15329,No,0,0,1,0,1,2,4.0,1.0,0,33.3,3.2,4.6
15330,No,0,1,0,0,1,8,4.9,1.12,1,63.5,1.39,4.8
15331,No,0,0,1,0,1,1,4.3,1.0,0,100.0,1.43,4.6
15332,No,0,0,1,0,1,4,4.2,1.05,0,40.0,4.71,4.9
15333,No,1,0,0,0,1,2,5.0,1.0,0,50.0,19.87,5.0
15334,No,0,0,1,0,0,2,5.0,1.15,1,20.0,1.91,5.0
15335,No,0,0,1,0,1,4,4.3,1.0,0,80.0,2.97,4.0
15336,No,0,0,1,0,1,0,5.0,1.15,0,60.0,5.26,5.0
15337,No,0,0,1,0,1,1,5.0,1.0,0,100.0,4.74,5.0
15338,No,0,0,1,0,1,5,4.6,1.0,1,33.3,1.23,4.6
15339,No,1,0,0,0,1,1,5.0,1.0,0,0.0,4.04,5.0
15340,No,0,1,0,0,1,14,4.9,1.08,1,86.8,3.49,4.8
15341,No,0,0,1,0,1,2,4.7,1.01,0,76.6,2.5,4.6
15342,No,0,0,1,0,1,3,5.0,1.0,1,0.0,1.03,4.3
15343,No,0,0,1,0,0,1,4.5,1.0,0,66.7,5.71,5.0
15344,No,0,0,1,0,0,3,4.0,1.0,0,100.0,5.52,5.0
15345,No,0,1,0,0,1,4,4.5,1.04,0,82.4,3.82,5.0
15346,No,0,1,0,0,1,4,4.9,1.09,1,60.7,2.6,4.8
15347,No,0,1,0,0,1,3,5.0,1.0,1,40.0,13.94,5.0
15348,No,0,0,1,0,0,3,5.0,1.0,0,66.7,4.65,4.7
15349,No,1,0,0,0,1,6,5.0,1.06,1,25.0,3.3,4.8
15350,No,0,0,1,0,1,2,5.0,1.0,0,0.0,8.74,5.0
15351,No,1,0,0,0,1,2,3.0,1.0,0,100.0,2.93,4.8
15352,No,1,0,0,0,1,11,4.8,1.04,1,65.8,2.57,4.5
15353,No,0,0,1,0,0,2,4.5,1.0,0,50.0,3.65,3.7
15354,No,0,1,0,0,1,2,4.3,1.07,0,78.6,2.51,4.8
15355,No,0,0,1,0,1,0,5.0,1.0,1,50.0,17.9,5.0
15356,No,0,1,0,0,1,1,5.0,1.0,0,0.0,7.02,5.0
15357,No,0,1,0,0,1,0,5.0,1.0,0,0.0,1.29,5.0
15358,No,1,0,0,0,1,3,4.7,1.0,0,33.3,3.08,5.0
15359,No,0,1,0,0,1,12,4.9,1.08,0,69.1,4.46,4.8
15360,No,1,0,0,0,1,1,4.0,1.0,1,100.0,5.76,5.0
15361,No,1,0,0,0,1,0,5.0,1.0,0,100.0,12.98,4.0
15362,No,0,0,1,0,1,2,5.0,1.0,1,50.0,6.08,5.0
15363,No,1,0,0,0,0,6,5.0,1.03,0,77.8,3.26,5.0
15364,No,1,0,0,0,1,3,4.8,1.03,1,59.6,2.75,4.8
15365,No,0,0,1,0,0,2,4.0,1.15,0,40.0,4.28,5.0
15366,No,0,0,1,0,0,0,5.0,1.13,0,25.0,1.59,5.0
15367,No,0,0,1,0,1,3,5.0,1.0,1,0.0,7.78,5.0
15368,No,1,0,0,0,1,6,5.0,1.02,0,72.7,2.5,5.0
15369,No,0,1,0,0,0,1,5.0,1.0,1,100.0,2.87,5.0
15370,No,1,0,0,0,0,4,4.7,1.0,1,100.0,2.25,4.9
15371,No,0,0,1,0,1,0,5.0,1.0,0,100.0,1.44,5.0
15372,No,0,0,1,0,1,11,3.3,1.17,0,52.6,4.33,4.7
15373,No,1,0,0,0,1,1,5.0,1.0,0,100.0,9.13,4.5
15374,No,0,0,1,0,1,2,5.0,1.07,1,90.0,8.67,4.8
15375,No,1,0,0,0,0,2,5.0,1.0,1,66.7,2.4,5.0
15376,No,0,0,1,0,1,0,5.0,1.0,1,0.0,14.55,5.0
15377,No,1,0,0,0,0,0,5.0,1.0,0,0.0,4.65,5.0
15378,No,0,0,1,0,1,0,2.7,1.0,1,57.1,2.12,4.9
15379,No,1,0,0,0,1,11,4.3,1.07,1,72.7,5.43,4.7
15380,No,1,0,0,0,1,1,5.0,1.0,1,100.0,2.31,5.0
15381,No,1,0,0,0,1,0,4.0,1.0,0,0.0,3.89,5.0
15382,No,1,0,0,0,0,2,5.0,1.0,0,100.0,11.51,5.0
15383,No,0,1,0,0,1,2,5.0,1.0,1,100.0,3.27,5.0
15384,No,0,1,0,0,1,4,4.8,1.09,0,85.0,3.42,4.9
15385,No,0,0,1,0,0,7,3.9,1.14,0,90.9,1.53,4.7
15386,No,1,0,0,0,0,0,1.0,1.0,0,0.0,3.77,3.0
15387,No,0,0,1,0,0,1,5.0,1.0,0,50.0,14.3,4.0
15388,No,0,1,0,0,1,0,5.0,1.0,1,100.0,0.98,4.8
15389,No,0,0,1,0,0,4,5.0,1.0,1,100.0,0.74,5.0
15390,No,0,0,1,0,1,6,4.8,1.0,0,58.8,10.04,4.6
15391,No,1,0,0,0,1,6,4.8,1.14,0,33.3,2.56,4.9
15392,No,0,0,1,0,1,10,4.9,1.0,0,71.4,4.54,4.7
15393,No,1,0,0,0,1,0,5.0,1.0,1,0.0,3.69,5.0
15394,No,1,0,0,0,1,1,5.0,1.0,1,66.7,5.69,4.7
15395,No,0,0,1,0,1,3,4.7,1.0,0,66.7,3.96,5.0
15396,No,0,0,1,0,1,3,4.5,1.06,1,60.0,5.51,4.7
15397,No,0,1,0,0,1,0,5.0,1.42,0,66.7,3.16,5.0
15398,No,0,0,1,0,1,4,5.0,1.18,0,57.1,3.26,5.0
15399,No,0,1,0,0,0,0,5.0,1.0,0,66.7,9.38,5.0
15400,No,0,0,1,0,1,2,4.8,1.04,0,42.9,1.9,4.6
15401,No,1,0,0,0,1,0,5.0,1.0,1,0.0,4.36,5.0
15402,No,0,0,1,0,1,3,4.8,1.02,0,60.0,5.52,5.0
15403,No,0,0,1,0,1,3,5.0,1.0,0,66.7,2.88,4.7
15404,No,0,1,0,0,1,2,5.0,1.0,0,77.8,1.39,5.0
15405,No,1,0,0,0,1,2,5.0,1.11,0,71.4,1.99,4.7
15406,No,0,0,1,0,1,1,5.0,1.0,0,50.0,5.95,5.0
15407,No,0,0,1,0,1,0,3.8,1.0,0,75.0,6.37,4.0
15408,No,0,0,1,0,1,3,5.0,1.05,1,50.0,2.9,4.6
15409,No,1,0,0,0,0,7,3.8,1.06,0,62.5,3.42,4.9
15410,No,0,0,1,0,1,6,4.4,1.05,0,100.0,1.18,4.9
